X,Y,businessunit_number,businessunit_name,postal_code
-71.007804,41.6419770000001,2157,"NORTH DARTMOUTH, MA",02747
-71.656464,42.2851630000001,2158,"NORTHBOROUGH, MA",01532
-78.467732,42.0803520000001,2159,"ALLEGANY, NY",14760
-88.971504,37.7482240000001,216,MARION IL,62959
-77.367429,37.1795710000001,2160,"PETERSBURG, VA",23805
-121.887262,37.698383,2161,"PLEASANTON, CA",94588
-73.112949,41.291432,2163,"SHELTON, CT",06484
-78.693193,42.5008790000001,2164,"SPRINGVILLE, NY",14141
-76.060143,43.0608940000001,2166,"EAST SYRACUSE, NY",13057
-75.633385,40.0223810000001,2167,"WEST WHITELAND, PA",19341
-75.738281,40.8096420000001,2169,"LEHIGHTON, PA",18235
-97.013931,33.0471590000001,217,LEWISVILLE TX,75067
-72.122585,41.504713,2170,"NORWICH, CT",06360
-74.676952,40.303211,2171,"PRINCETON, NJ",08540
-72.7083689999999,42.1084890000001,2174,"WESTFIELD, MA",01085
-93.372264,36.699823,2175,"BRANSON WEST, MO",65737
-80.128406,26.932599,2176,"JUPITER, FL",33458
-117.116402,32.8053610000001,2177,"SAN DIEGO, CA",92123
-67.279073,45.1749610000001,2178,"CALAIS, ME",04619
-88.5742539999999,35.1396270000001,218,SELMER TN,38375
-70.9682329999999,42.5544410000001,2180,"DANVERS, MA",01923
-116.229164,33.7403580000001,2181,INDIO N CA,92203
-70.512987,44.1725880000001,2183,"OXFORD, ME",04270
-71.325183,41.7953460000001,2184,"SEEKONK, MA EF",02771
-76.844993,40.822959,2185,"SELINSGROVE, PA",17870
-120.339349,47.454164,2187,"WENATCHEE, WA",98801
-149.535439,61.309037,2188,"EAGLE RIVER, AK",99577
-119.798959,39.480514,2189,"RENO (S), NV",89509
-93.271043,38.706665,219,SEDALIA MO,65301
-121.741044,38.6754340000001,2190,"WOODLAND, CA",95776
-84.546879,41.459818,2191,"BRYAN, OH",43506
-88.588321,47.1065350000001,2192,"HOUGHTON, MI",49931
-80.669405,40.3654530000001,2193,"STEUBENVILLE, OH",43952
-77.1360809999999,38.769322,2194,"ALEXANDRIA, VA",22315
-74.2263859999999,40.1311850000001,2195,"HOWELL, NJ",07731
-123.362177,48.111047,2196,"PORT ANGELES, WA",98362
-80.771921,41.274297,2197,"WARREN, OH",44410
-93.265681,44.860805,2198,"BLOOMINGTON, MN",55420
-80.875036,40.0757410000001,2199,"ST CLAIRSVILLE, OH",43950
-95.3299709999999,36.262553,22,PRYOR OK,74361
-97.337821,32.527771,220,BURLESON TX,76028
-72.0649539999999,41.3698620000001,2200,"GROTON, CT",06340
-106.384261,31.7770850000001,2201,"EL PASO (C), TX",79925
-70.444719,43.8370790000001,2202,"NORTH WINDHAM, ME",04062
-94.216923,36.364942,2203,"ASSOCIATE PHARMACY, H.O.",72712
-87.817647,41.8617410000001,2204,"FOREST PARK, IL",60130
-76.7731219999999,39.968372,2205,"YORK (W), PA",17408
-117.713072,33.5635360000001,2206,"LAGUNA NIGUEL, CA EF",92677
-111.858483,40.619444,2207,"MIDVALE, UT",84047
-76.5427979999999,41.9761280000001,2208,"SAYRE, PA",18840
-82.011608,39.977541,2209,"ZANESVILLE, OH",43701
-97.764197,35.490435,221,YUKON OK,73099
-78.811839,42.9823850000001,2210,"AMHERST, NY",14226
-80.630738,41.0289560000001,2211,"POLAND, OH",44514
-90.296084,38.4946170000001,2213,"ST LOUIS (S), MO",63125
-80.9523359999999,34.021281,2214,"COLUMBIA, (E), SC",29206
-88.000193,41.748811,2215,"DARIEN, IL",60561
-117.671069,33.679623,2218,"FOOTHILL RANCH, CA",92610
-89.701815,38.1415910000001,222,SPARTA IL,62286
-93.2583729999999,37.144141,2221,"SPRINGFIELD, MO",65804
-71.269691,42.6228970000001,2222,"TEWKSBURY, MA",01876
-105.056716,39.868116,2223,"WESTMINSTER, CO",80031
-73.122127,44.4416330000001,2224,"WILLISTON, VT",05495
-71.5054509999999,41.976229,2225,"WOONSOCKET, RI",02896
-118.352273,33.8552920000001,2226,TORRANCE CA,90503
-70.9685049999999,42.096303,2227,"ABINGTON, MA",02351
-73.1980849999999,42.464771,2228,"PITTSFIELD, MA",01201
-77.808194,40.832728,2230,"STATE COLLEGE, PA",16801
-90.480049,41.468532,2231,"MOLINE, IL",61265
-72.8308079999999,41.2814040000001,2232,"BRANFORD, CT",06405
-77.411081,39.396461,2233,"FREDERICK, MD",21704
-75.5018229999999,43.2372520000001,2234,"ROME, NY",13440
-75.3930809999999,40.2867150000001,2236,"HARLEYSVILLE, PA",19438
-81.6671269999999,26.614759,2237,"LEHIGH ACRES, FL",33971
-86.197912,43.2023790000001,2238,"MUSKEGON, MI",49444
-98.642306,29.442645,2239,"SAN ANTONIO (W), TX",78245
-88.958286,38.3092370000001,224,"MT. VERNON, IL.",62864
-65.807268,18.141237,2240,"HUMACAO, PR",00791
-119.986001,46.315003,2241,"SUNNYSIDE, WA",98944
-117.938064,33.8362720000001,2242,"ANAHEIM, CA",92801
-121.170712,44.292066,2243,"REDMOND, OR",97756
-82.3753149999999,38.407133,2244,HUNTINGTON WV,25705
-117.290991,33.241115,2245,"OCEANSIDE (E), CA",92057
-78.782797,35.7368220000001,2247,"CARY, NC",27518
-76.7511919999999,39.2817220000001,2248,CATONSVILLE (BALTIMORE)MD,21228
-122.979102,46.6788550000001,2249,"CHEHALIS, WA",98532
-97.0042759999999,34.503929,225,SULPHUR OK.,73086
-84.402598,39.1487470000001,2250,"CINCINNATI (CENTRAL), OH",45227
-117.932376,33.998437,2251,"CITY OF INDUSTRY, CA",91745
-75.2812079999999,40.7145380000001,2252,"EASTON, PA",18045
-116.901748,32.8226260000001,2253,"EL CAJON (E), CA",92021
-74.784907,39.648473,2254,"HAMMONTON, NJ",08037
-76.012432,40.9865350000001,2255,"HAZLETON, PA",18202
-78.443618,36.3347690000001,2256,"HENDERSON, NC",27536
-95.509077,29.8539050000001,2257,"HOUSTON, TX",77040
-77.087462,38.7437770000001,2258,"ALEXANDRIA, VA",22306
-114.326134,48.2317590000001,2259,"KALISPELL, MT",59901
-94.1848449999999,33.1154080000001,226,"ATLANTA, TX.",75551
-71.491361,41.5857960000001,2261,"NORTH KINGSTOWN, RI",02852
-75.039081,42.4474660000001,2262,"ONEONTA, NY",13820
-75.665938,40.254215,2263,"POTTSTOWN, PA",19464
-73.941751,42.7853840000001,2264,"ROTTERDAM, NY",12303
-82.252053,34.7120120000001,2265,"SIMPSONVILLE, SC",29680
-81.8196349999999,41.3463140000001,2266,"CLEVELAND, OH",44136
-71.782503,42.355305,2267,"WEST BOLYSTON, MA",01583
-120.480429,46.601529,2269,"YAKIMA, WA",98901
-97.976038,35.511062,227,EL RENO OK.,73036
-107.865721,37.2299570000001,2270,"DURANGO, CO",81303
-88.580412,44.779317,2271,"SHAWANO, WI",54166
-76.0528179999999,38.553138,2272,"CAMBRIDGE, MD",21613
-83.600861,43.022948,2273,"BURTON, MI",48509
-93.001975,45.276821,2274,"FOREST LAKE, MN",55025
-84.767527,39.5289030000001,2275,"OXFORD, OH",45056
-86.692528,41.621716,2276,"LA PORTE, IN",46350
-119.716929,36.8113010000001,2277,"CLOVIS, CA",93612
-80.079822,42.052037,2278,ERIE (S) PA,16509
-76.6057929999999,39.1900880000001,2279,"GLEN BURNIE (N), MD",21060
-97.415136,32.3413820000001,228,CLEBURNE TX.,76033
-122.109748,37.4008460000001,2280,"MOUNTAIN VIEW , CA",94040
-79.946444,40.341934,2281,"WEST MIFFLIN, PA",15122
-72.6067189999999,41.919366,2282,"EAST WINDSOR, CT",06088
-71.5552539999999,41.663328,2283,"COVENTRY, RI",02816
-73.028002,41.470601,2284,"NAUGATUCK, CT",06770
-74.997828,43.021424,2285,"HERKIMER, NY",13350
-73.0812109999999,40.8630360000001,2286,"CENTEREACH (LI), NY",11720
-80.394511,41.0089380000001,2287,"NEW CASTLE, PA",16101
-117.757817,34.0292660000001,2288,"POMONA, CA",91766
-73.2100579999999,42.899393,2289,"BENNINGTON, VT EF",05201
-90.549909,35.681455,229,TRUMANN AR.,72472
-76.766995,39.4063410000001,2290,"OWINGS MILLS, MD",21117
-117.094275,32.651868,2291,CHULA VISTA (W) CA,91910
-117.909601,34.1026220000001,2292,"COVINA, CA",91722
-105.327191,39.7010770000001,2293,"GOLDEN, CO",80439
-74.8509119999999,40.5274840000001,2294,"FLEMINGTON, NJ",08822
-77.456544,37.631137,2295,"RICHMOND, VA",23227
-118.569182,34.3834440000001,2297,"STEVENSON RANCH, CA",91381
-72.711872,41.6054520000001,2299,"CROMWELL, CT",06416
-92.624043,32.5435180000001,23,RUSTON LA,71270
-93.716224,35.2933640000001,230,PARIS AR.,72855
-80.1763789999999,40.447374,2300,"PITTSBURGH (W), PA",15275
-66.5513129999999,18.4322340000001,2302,SUPERCENTER BARCELONETA,00617
-87.615269,33.2363720000001,2306,"NORTHPORT, AL",35476
-111.901408,40.545757,2307,"SOUTH JORDAN, UT",84095
-159.365025,21.9823460000001,2308,"LIHUE, HI",96766
-84.3925609999999,39.345403,2309,"WEST CHESTER, OH",45069
-96.656174,34.7891730000001,231,ADA OK.,74820
-83.8663579999999,36.031121,2310,"KNOXVILLE (E), TN",37924
-85.516567,40.8989780000001,2311,"HUNTINGTON, IN",46750
-79.960681,37.3008520000001,2312,"ROANOKE (N), VA",24012
-81.362039,41.252664,2313,"STREETSBORO, OH",44241
-158.034591,21.3913850000001,2314,"WAIPAHU, HI",96797
-123.306796,44.931561,2315,"DALLAS, OR",97338
-81.896852,41.4178640000001,2316,"NORTH OLMSTED, OH",44070
-122.632771,47.624868,2317,"BREMERTON, WA",98311
-79.1947519999999,40.603349,2318,"INDIANA, PA",15701
-122.662113,48.288868,2319,"OAK HARBOR, WA",98277
-96.142647,34.3662650000001,232,ATOKA OK.,74525
-123.043331,43.800259,2320,"COTTAGE GROVE, OR",97424
-155.990922,19.6462680000001,2321,"KAILUA KONA, HI",96740
-89.798258,35.140809,2322,"GERMANTOWN, TN",38018
-81.4800549999999,41.1658350000001,2323,"STOW, OH",44224
-122.627667,47.5166830000001,2325,"PORT ORCHARD, WA",98366
-77.6690809999999,42.346455,2326,"HORNELL, NY",14843
-82.355327,34.8828080000001,2328,GREENVILLE WADE HAMPTON SC,29615
-72.2841559999999,42.5885930000001,2329,"ORANGE, MA",01364
-89.222998,37.4619080000001,233,"ANNA, IL.",62906
-71.0133709999999,43.3340630000001,2330,"ROCHESTER, NH",03867
-72.155068,41.370551,2331,"WATERFORD, CT",06385
-73.0897179999999,44.8417190000001,2332,"ST. ALBANS, VT",05478
-117.223208,34.5256010000001,2333,APPLE VALLEY CA,92307
-76.241112,40.0295570000001,2334,"LANCASTER, PA",17602
-89.312831,43.1110580000001,2335,"MADISON, WI (E)",53714
-70.7181419999999,41.9555070000001,2336,"PLYMOUTH, MA",02360
-79.863379,37.0136180000001,2337,"ROCKY MOUNT, VA",24151
-85.633049,44.7278840000001,2338,"TRAVERSE CITY, MI",49684
-86.932941,40.4569550000001,2339,"WEST LAFAYETTE, IN",47906
-94.459065,39.243005,234,"KANSAS CITY, MO.",64158
-76.152799,40.1672340000001,2340,"EPHRATA, PA",17522
-70.986279,42.236182,2341,"QUINCY, MA",02169
-66.2543929999999,18.4132520000001,2346,SUPERCENTER TOA BAJA,00949
-79.9678279999999,32.7204990000001,2348,"JAMES ISLAND, SC",29412
-84.1361449999999,41.5756690000001,2350,"WAUSEON, OH",43567
-73.8829719999999,42.2125590000001,2351,"CATSKILL, NY",12414
-93.197802,45.570298,2352,"CAMBRIDGE, MN",55008
-83.1982629999999,42.643469,2354,"ROCHESTER HILLS, MI",48309
-78.6938059999999,42.9831830000001,2355,"CLARENCE, NY",14221
-77.252444,39.1988220000001,2357,"GERMANTOWN, MD",20876
-83.476707,45.0640450000001,2358,"ALPENA, MI",49707
-80.749532,41.8834570000001,2359,"ASHTABULA, OH",44004
-95.4345529999999,31.3203790000001,236,CROCKETT TX.,75835
-84.333203,33.933302,2360,"ATLANTA (N), GA",30338
-81.433373,40.8709260000001,2361,"NORTH CANTON, OH",44720
-81.5402759999999,41.5088620000001,2362,"CLEVELAND HEIGHTS, OH",44121
-75.372294,41.1255120000001,2365,"MT POCONO, PA",18344
-71.350175,41.933504,2366,"NORTH ATTLEBORO, MA",02760
-92.9769429999999,45.817419,2367,"PINE CITY, MN",55063
-75.182857,40.9899730000001,2368,"E STROUDSBURG, PA",18301
-71.577081,43.4544230000001,2369,"TILTON, NH",03276
-88.532885,37.728219,237,HARRISBURG IL.,62946
-73.638741,42.7457840000001,2370,"TROY, NY",12180
-72.810423,41.4774880000001,2371,"WALLINGFORD, CT",06492
-71.414281,41.752776,2373,"WARWICK, RI",02888
-87.0604279999999,35.2015190000001,238,PULASKI TN.,38478
-122.240958,47.3014460000001,2385,"AUBURN, WA",98001
-72.278971,42.237645,2386,"WARE, MA",01082
-82.325442,27.9254040000001,2387,"BRANDON, (W) FL",33511
-84.990153,40.4409010000001,2388,"PORTLAND, IN",47371
-89.5669109999999,33.0548820000001,239,"KOSCIUSKO, MS.",39090
-82.676794,28.2837260000001,2391,PORT RICHEY FL,34654
-82.498192,27.2975030000001,2392,SARASOTA BEE RIDGE & BENEVA FL,34239
-97.4781359999999,35.3330770000001,2393,"MOORE (E), OK",73160
-97.545329,35.405472,2394,"OKLAHOMA CITY (C), OK",73119
-95.9470009999999,36.027636,2395,TULSA (RIVER),74137
-80.121296,26.4890810000001,2396,BOYNTON BEACH FL,33436
-97.1166009999999,32.6052090000001,2397,"MANSFIELD, TX",76063
-70.809652,43.101949,2398,"NEWINGTON, NH",03801
-71.444492,42.9557740000001,2399,"MANCHESTER, NH",03103
-92.112673,34.8851920000001,24,JACKSONVILLE AR,72076
-95.9148049999999,33.2351170000001,240,COMMERCE TX.,75428
-82.971101,39.3478610000001,2400,"CHILLICOTHE, OH",45601
-117.983889,34.134035,2401,"DUARTE, CA",91010
-115.792428,40.8408160000001,2402,"ELKO, NV",89801
-122.288662,47.1613580000001,2403,"PUYALLUP, WA",98374
-98.481912,29.5148610000001,2404,"SAN ANTONIO, TX",78216
-78.8716429999999,42.7432190000001,2405,"HAMBURG, NY",14075
-80.071609,26.4258160000001,2406,DELRAY SOUTH FL,33483
-82.7385,28.1611,2408,"TARPON SPRINGS, FL",34689
-94.151696,36.280919,241,Pleasant Grove.,72758
-76.820703,39.2828020000001,2412,"ELLICOTT CITY, MD",21043
-78.785447,35.801773,2414,CARY HARRISON NC,27513
-84.9740669999999,45.3502110000001,2417,"PETOSKEY, MI",49770
-120.828964,38.704034,2418,PLACERVILLE CA,95667
-75.1324529999999,38.7272310000001,2419,"REHOBOTH BEACH, DE",19971
-94.857276,38.573584,242,PAOLA KS.,66071
-79.845636,40.138544,2420,"BELLE VERNON, PA",15012
-92.603785,45.4000980000001,2421,"ST CROIX FALLS, WI",54024
-122.831296,45.8473760000001,2422,"ST HELENS, OR",97051
-65.9970309999999,18.3938230000001,2423,CAROLINA (RACETRACK) PR,00987
-73.433253,43.856814,2424,"TICONDEROGA, NY",12883
-89.986908,38.6926510000001,2425,COLLINSVILLE BELT LINE IL,62234
-83.145043,39.983348,2426,"COLUMBUS (SW), OH",43228
-96.7388309999999,32.910853,2427,"DALLAS, TX",75243
-97.3392459999999,38.0232820000001,2428,"NEWTON, KS",67114
-83.826452,39.951671,2429,"SPRINGFIELD, OH",45504
-90.878928,38.814215,243,WENTZVILLE MO.,63385
-91.750311,35.245796,2431,Searcy W AR,72143
-96.6849779999999,40.7295260000001,2432,Lincoln 27th & Grainger NE,68512
-96.631591,32.9319810000001,2433,GARLAND TX,75040
-88.038011,45.8073630000001,2434,"IRON MOUNTAIN, MI",49801
-76.498353,39.2854750000001,2435,"DUNDALK, MD",21222
-76.9347119999999,39.3965370000001,2436,"ELDERSBURG, MD",21784
-77.789772,38.6972430000001,2437,"WARRENTON, VA",20186
-77.417949,38.4708860000001,2438,"STAFFORD, VA",22554
-94.896834,29.817169,2439,BAYTOWN TX,77523
-92.656912,31.950247,244,WINNFIELD LA.,71483
-83.204481,35.361569,2440,"SYLVA, NC",28779
-84.600421,39.425931,2441,"HAMILTON, OH",45013
-94.535152,39.213131,2442,KANSAS CITY ANTIOCH MO,64119
-96.729613,43.4724420000001,2443,SIOUX FALLS S SD,57108
-75.6913509999999,43.078446,2444,"ONEIDA, NY",13421
-75.264224,40.2911250000001,2445,"HATFIELD, PA",19440
-75.357718,40.4486180000001,2446,"QUAKERTOWN, PA",18951
-84.5971979999999,39.1282430000001,2447,"CINCINNATI, OH",45238
-92.9187659999999,44.8107160000001,2448,COTTAGE GROVE MN,55016
-66.015882,18.246762,2449,"CAGUAS, PR",00725
-97.336527,32.5766330000001,245,CROWLEY TX.,76036
-122.482233,48.801658,2450,"BELLINGHAM, WA",98226
-106.592173,35.1047140000001,2451,ALBUQUERQUE SAN MATEO NM,87110
-87.905948,43.087637,2452,"MILWAUKEE, WI",53212
-118.806469,39.475689,2453,"FALLON, NV",89406
-111.296587,47.5266130000001,2455,GREAT FALLS MT,59404
-121.291884,38.5961320000001,2457,"RANCHO CORDOVA, CA",95670
-121.650304,36.717858,2458,"SALINAS, CA",93906
-82.4501279999999,27.2921210000001,2459,"SARASOTA (S), FL",34233
-96.011275,36.3707010000001,246,SKIATOOK OK.,74070
-75.590379,38.6610450000001,2460,"SEAFORD, DE",19973
-96.888793,33.1434980000001,2463,FRISCO STONEBROOK & 423 TX,75034
-121.490326,38.459951,2464,SACRAMENTO DELTA SHORES CA,95832
-82.073098,33.3787830000001,2465,AUGUSTA WINDSOR GA,30815
-97.131841,32.668592,2466,ARLINGTON TX,76017
-122.692582,38.361474,2468,Rohnert Park CA,94928
-122.929995,46.1192560000001,2469,"LONGVIEW, WA",98632
-95.9744479999999,35.438836,247,HENRYETTA OK.,74437
-83.137577,40.074061,2471,"COLUMBUS, (NW) OH",43016
-80.337191,36.067709,2472,"WINSTON-SALEM, NC",27103
-155.061954,19.7001940000001,2473,"HILO, HI",96720
-79.0114629999999,39.401376,2474,"KEYSER, WV",26726
-83.996654,33.6528640000001,2475,"CONYERS, GA",30013
-118.384123,46.0330660000001,2476,"COLLEGE PLACE, WA",99324
-123.368781,43.2353420000001,2477,"ROSEBURG, OR",97471
-117.053603,32.7416380000001,2479,"SAN DIEGO, CA",92115
-96.456538,31.683347,248,MEXIA TX.,76667
-75.226492,41.557242,2480,"HONESDALE, PA",18431
-76.505102,40.787827,2481,"SHAMOKIN, PA",17866
-111.865295,33.431942,2482,"MESA (W), AZ",85201
-115.245431,36.0203910000001,2483,LAS VEGAS BLUE DIAMOND NV,89178
-80.948798,26.756516,2484,"CLEWISTON, FL",33440
-116.543769,48.307779,2485,"PONDERAY, ID",83852
-121.973299,37.321672,2486,SAN JOSE CA,95129
-117.596143,33.8773410000001,2487,CORONA 6TH STREET CA,92882
-86.981859,34.588891,2488,DECATUR AL,35601
-95.097965,30.3336780000001,249,CLEVELAND TX.,77327
-94.6410739999999,39.035563,2490,"ROELAND PARK, KS",66205
-87.627697,40.201449,2491,"DANVILLE, IL",61834
-118.808856,45.6686960000001,2492,"PENDLETON, OR",97801
-85.520927,42.914343,2493,"GRAND RAPIDS, MI",49546
-117.347088,33.1813220000001,2494,"OCEANSIDE (WEST), CA",92054
-117.993538,33.7676430000001,2495,WESTMINSTER CA,92683
-81.660042,36.197031,2496,"BOONE, NC",28607
-75.1446319999999,40.6742340000001,2497,"PHILLIPSBURG, NJ",08865
-81.506571,28.495775,2499,WINDERMERE FL,32835
-91.890755,39.120571,25,MEXICO MO,65265
-93.371413,38.261803,250,WARSAW MO.,65355
-66.164946,18.4068990000001,2501,"BAYAMON, PR",00961
-79.383027,40.2824910000001,2502,LATROBE PA,15650
-74.842097,40.8163260000001,2503,HACKETTSTOWN NJ,07840
-73.985511,41.9725030000001,2504,"KINGSTON, NY",12401
-95.568042,29.573407,2505,"MISSOURI CITY, TX",77459
-81.299615,41.156052,2506,"RAVENNA, OH",44266
-120.419149,34.919879,2507,"SANTA MARIA, CA",93455
-116.284808,43.5928260000001,2508,"BOISE, ID",83709
-88.139233,44.023831,2509,"CHILTON, WI",53014
-95.481885,32.689692,251,MINEOLA TX.,75773
-89.721537,45.889663,2510,"MINOCQUA, WI",54548
-111.825195,40.3848590000001,2511,"AMERICAN FORK, UT",84003
-112.098063,33.6372880000001,2512,"PHOENIX (N), AZ",85023
-83.972439,34.538645,2513,"DAHLONEGA, GA",30533
-75.5541489999999,38.072685,2514,"POCOMOKE CITY, MD",21851
-112.000982,33.4787220000001,2515,"PHOENIX (E), AZ",85018
-122.221088,47.472153,2516,"RENTON, WA",98057
-117.915302,33.737285,2517,"SANTA ANA, CA",92704
-74.634226,40.194754,2518,"HAMILTON, NJ 11-11-02",08691
-76.6680909999999,39.768085,2519,"SHREWSBURY, PA",17361
-89.2381369999999,37.9976580000001,252,"DU QUOIN, IL.",62832
-77.438543,38.2839960000001,2520,"FREDERICKSBURG (E), VA",22405
-87.082726,45.7524690000001,2522,"ESCANABA, MI",49829
-117.865351,33.913511,2523,"BREA, CA",92821
-118.566932,34.2776430000001,2526,"PORTER RANCH, CA",91326
-117.606244,33.455696,2527,"SAN CLEMENTE, CA",92673
-77.480536,41.1166940000001,2528,"MILL HALL, PA",17751
-76.122735,36.794051,2529,"VIRGINIA BEACH, VA",23456
-90.318415,39.103554,253,"JERSEYVILLE, IL.",62052
-72.980539,43.605351,2530,"RUTLAND, VT",05701
-73.866752,41.310595,2531,"TOWN OF CORDLANDT, NY",10547
-88.986166,42.526467,2532,"BELOIT, WI",53511
-87.065569,30.387073,2533,"GULF BREEZE, FL",32563
-85.4044719999999,31.178814,2534,"DOTHAN (S), AL",36301
-76.189941,40.7275030000001,2535,"SAINT CLAIR, PA",17970
-119.329015,36.228597,2536,"TULARE, CA",93274
-122.343245,40.5839470000001,2537,"REDDING, CA",96003
-123.093444,44.0907920000001,2538,"EUGENE, OR",97408
-117.191367,47.6668790000001,2539,"SPOKANE, WA",99037
-88.0978049999999,38.7499710000001,254,OLNEY IL.,62450
-79.3961439999999,41.1887080000001,2540,"CLARION, PA",16214
-81.160812,40.8999590000001,2541,"ALLIANCE, OH",44601
-84.034721,41.034183,2542,"OTTAWA, OH",45875
-75.7595929999999,41.3155350000001,2543,"PITTSTON, PA",18640
-87.178959,41.547802,2544,"PORTAGE, IN",46368
-87.6560929999999,45.0739090000001,2545,"MARINETTE, WI",54143
-117.838564,33.8280350000001,2546,"ORANGE, CA",92865
-74.679859,41.6667810000001,2547,"THOMPSON, NY",12701
-82.271056,37.6589270000001,2548,"SOUTH WILLIAMSON, KY",41503
-117.402109,47.741455,2549,"SPOKANE, WA",99218
-122.562011,45.623903,2550,"VANCOUVER (E),WA",98664
-77.162384,39.3669110000001,2551,"MOUNT AIRY, MD",21771
-122.574866,45.491364,2552,"PORTLAND (E),OR",97266
-122.790052,38.5287640000001,2553,"WINDSOR, CA",95492
-112.338185,33.4591280000001,2554,"AVONDALE, AZ",85392
-75.6218519999999,39.6535470000001,2555,"NEW CASTLE, DE",19720
-120.597708,35.128952,2556,"ARROYO GRANDE, CA",93420
-119.095491,35.3863020000001,2557,"BAKERSFIELD, CA EF",93312
-83.0544179999999,42.6212530000001,2558,"STERLING HEIGHTS, MI",48314
-83.032632,42.538331,2559,"STERLING HEIGHTS, MI",48312
-89.952638,38.7752790000001,256,"GLEN CARBON, IL.",62034
-75.162674,38.3393820000001,2560,"BERLIN, MD",21811
-80.195895,42.0679410000001,2561,"ERIE (W), PA",16506
-101.728538,39.3342910000001,2562,"GOODLAND, KS",67735
-86.467944,38.5653560000001,2563,"PAOLI, IN",47454
-78.4938109999999,38.6624880000001,2564,"LURAY, VA",22835
-79.115598,37.4614330000001,2565,"MADISON HEIGHTS, VA",24572
-77.8273609999999,39.3003110000001,2566,"CHARLES TOWN, WV",25414
-85.780649,42.8815040000001,2567,"GRANDVILLE, MI",49418
-118.449504,34.222656,2568,"PANORAMA CITY, CA",91402
-87.899986,37.688637,257,MORGANFIELD KY.,42437
-122.309781,47.321787,2571,"FEDERAL WAY, WA",98003
-82.999445,39.1106360000001,2572,"WAVERLY, OH",45690
-77.194327,40.189328,2574,"CARLISLE, PA",17013
-92.4951849999999,35.0728950000001,2575,"CONWAY (S), AR",72034
-81.807562,38.411349,2576,"CROSS LANES, WV",25313
-76.643246,39.470667,2577,"HUNT VALLEY, MD",21030
-103.022125,42.827074,2579,"CHADRON, NE",69337
-88.7098589999999,34.308859,258,TUPELO MS.,38804
-78.352027,34.9883780000001,2580,"CLINTON, NC",28328
-76.272331,43.0378220000001,2581,"CAMILLUS, NY",13031
-74.9212019999999,40.6284810000001,2582,"CLINTON, NJ",08809
